,strategy_ret,strategy_nav,bench_ret,bench_nav
2024-05-28,-0.0023330088251293877,2.712568142260929,0.0014455044810639528,1.9116997792494446
2024-05-29,-0.008439724840587724,2.6896748135289026,-0.013568129330253975,1.88576158940397
2024-05-30,-0.019358433225002115,2.6376069232542334,-0.017266608135791617,1.8532008830022042
2024-05-31,-0.018815319320872846,2.58797950675026,-0.011316259678380014,1.8322295805739481
2024-06-03,0.02713837478049487,2.658213064528689,0.02138554216867483,1.8714128035320057
2024-06-04,-0.009046803568995085,2.6341647330893614,-0.0159245060454144,1.8416114790286944
2024-06-05,0.012075700873071742,2.665974118456543,0.009589451603236432,1.8592715231788046
2024-06-06,0.03641046139158003,2.7630434661675567,0.034134758088453454,1.9227373068432636
2024-06-07,-0.011731964290705294,2.7306275388888124,-0.007749712973593503,1.9078366445916082
2024-06-11,0.0021761764076763794,2.736569866117094,0.002603413364188789,1.912803532008827
2024-06-12,0.02340436937221984,2.800617558076585,0.017888055395268276,1.9470198675496657
2024-06-13,0.01940771680043421,2.854971150510059,0.014455782312924992,1.9751655629139038
2024-06-14,0.006013349179193237,2.872139088934599,0.005867560771165126,1.9867549668874136
2024-06-17,-0.0026257822011986555,2.8645974772355074,0.0,1.9867549668874136
2024-06-18,0.018183248111743006,2.916685163904354,0.016666666666666607,2.0198675496688705
2024-06-19,0.03689400194560614,3.0242933520161617,0.027049180327868738,2.0745033112582743
2024-06-20,0.003935430165027241,3.036195247301577,0.009577015163607427,2.0943708609271487
2024-06-21,-0.009824986986372661,3.0063646685087524,-0.0060606060606061,2.0816777041942567
2024-06-24,-0.0297511670739213,2.9169218109708144,-0.024390243902439046,2.0309050772626893
2024-06-25,0.0038825593787248733,2.9282469331050063,-0.0005434782608695343,2.0298013245033073
2024-06-26,0.013256639868692221,2.9670656481437816,0.007884719956497976,2.0458057395143445
2024-06-27,-0.0016544340341806034,2.9621568337538444,-0.0002697599136767259,2.0452538631346537
2024-06-28,0.00769467263997371,2.9849496608978416,0.006206152185644687,2.057947019867545
2024-07-01,0.0013037409668877576,2.9888412620548515,0.0008045052292839916,2.0596026490066177
2024-07-02,-0.006565264868662684,2.969218727519073,-0.006698821007502631,2.045805739514344
2024-07-03,0.01479307260006143,3.0131425957207245,0.012139196115457329,2.070640176600437
2024-07-04,0.021930218182534378,3.0792214702599683,0.026119402985074647,2.12472406181015
2024-07-05,-0.000848258890504142,3.076609493271989,-0.0036363636363635488,2.1169977924944767
2024-07-08,0.025351316190750012,3.15460559333139,0.03154327424400405,2.1837748344370813
2024-07-09,0.007818940368814508,3.1792712663527767,-0.0010108668182966518,2.1815673289183177
2024-07-10,0.003581022821445388,3.1906563093131517,0.0035416139640778166,2.189293598233991
2024-07-11,0.023193215496291164,3.2646578886696522,0.02218300983110666,2.2378587196467943
